Governate,Area Name,ATM Name,Latitude,Longitude,Description
Al-Behera,Abu Al Matamir,Abu Al Matamir,30.912211,30.170589,withdraw
Al-Behera,Abu Al Matamir,Abu Al Matamir,30.91078908,30.17701905,full function
Al-Behera,Abu Al Matamir,Abu Al Matamir,30.81405902,29.98830245,full function
Al-Behera,Abu Al Matamir,Abu Al Matamir,30.91584,30.176447,withdraw
Al-Behera,Abu Al Matamir,Higher Institute of Administrative Scie. Janaklis,30.8601142,30.15493118,withdraw
Al-Behera,Abu Al Matamir,Etsalat - Almostaqbal Franchiez -Abo Almatamir,30.9063534,30.1736873,withdraw
Al-Behera,Abu Al Matamir,Etsalat Albehera,30.91158881,30.17717889,withdraw
Al-Behera,Abu Al Matamir,Abo Almatamir Health Administration,30.912211,30.170589,cash dispenser only
Al-Behera,Abu Al Matamir,Abu Almatamir Central Hospital,30.91584,30.176447,cash dispenser only
Al-Behera,Abu Al Matamir,Tamwely Abu El Matamir,30.91290404,30.17689168,withdraw and deposit
Al-Behera,Abu Al Matamir,Tanmiya Abu El Matamir,30.91144225,30.17490715,withdraw and deposit
Al-Behera,Abu Al Matamir,Tanmiya Nasser,30.92230447,29.95121672,withdraw and deposit
Al-Behera,Abu Homos,Abu Homos,31.099697,30.311892,withdraw
Al-Behera,Abu Homos,Abu Homos,31.100602,30.31555,withdraw
Al-Behera,Abu Homos,Abu Homos,31.1033,30.310782,withdraw
Al-Behera,Abu Homos,Abu Homos,31.0978262,30.31474322,full function
Al-Behera,Abu Homos,Abu Homos,31.105004,30.314502,withdraw
Al-Behera,Abu Homos,Abo Homos Educational Administration,31.1033,30.310782,withdraw
Al-Behera,Abu Homos,The local unit Abo Homos,31.100602,30.31555,withdraw
Al-Behera,Abu Homos,Abu Homos Central Hospital,31.105004,30.314502,cash dispenser only
Al-Behera,Abu Homos,Abo Homos Health Administration,31.099697,30.311892,cash dispenser only
Al-Behera,Al Mahmoudeya,Al Mahmoudeya,31.18275058,30.52755669,full function
Al-Behera,Al Mahmoudeya,Al Mahmoudeya,31.184945,30.52952,withdraw
Al-Behera,Al Mahmoudeya,Al Mahmoudeya,31.175947,30.529477,withdraw
Al-Behera,Al Mahmoudeya,Al Mahmoudeya,31.183878,30.519738,withdraw
Al-Behera,Al Mahmoudeya,Misr Exchange Almahmoudia,31.1824926,30.52713284,withdraw
Al-Behera,Al Mahmoudeya,Etsalat - Almostaqbal Franchiez -Almahmoudia,31.1838385,30.52745446,withdraw
Al-Behera,Al Mahmoudeya,Alatf Electricity Production Station - Mahmoudiya,31.184945,30.52952,withdraw
Al-Behera,Al Mahmoudeya,Mahmoudia power plant,31.175947,30.529477,withdraw
Al-Behera,Al Mahmoudeya,Mahmoudia General Hospital,31.183878,30.519738,withdraw
Al-Behera,Al Mahmoudeya,Tanmiya Mahmoudia,31.18416312,30.52710423,withdraw and deposit
Al-Behera,Al Rahmaneya,Al Rahmaneya,31.10691837,30.64172916,full function
Al-Behera,Al Rahmaneya,Al Rahmaneya,31.103395,30.638362,withdraw
Al-Behera,Al Rahmaneya,Tanmiya Rahmania,31.10958367,30.63910172,withdraw and deposit
Al-Behera,Alnobaria Algadida,Alnobaria Algadida,30.67059438,30.07277643,withdraw
Al-Behera,Alnobaria Algadida,Alnobaria Algadida,30.671835,30.073109,withdraw
Al-Behera,Alnobaria Algadida,Alnobaria Algadida,30.632194,30.2275,withdraw
Al-Behera,Alnobaria Algadida,Alnobaria Algadida,30.662002,30.08606,withdraw
Al-Behera,Alnobaria Algadida,New Nubaria City Development Authority,30.671835,30.073109,cash dispenser only
Al-Behera,Alnobaria Algadida,Alwady Company For Feed - Alnoubaria,30.662002,30.08606,cash dispenser only
Al-Behera,Alnobaria Algadida,Noubaria Company for the manufacture and refining of sugar,30.632194,30.2275,cash dispenser only
Al-Behera,Damanhour,Damanhour,31.026177,30.451221,withdraw
Al-Behera,Damanhour,Damanhour,31.051574,30.463915,withdraw
Al-Behera,Damanhour,Damanhour,31.032701,30.464771,withdraw
Al-Behera,Damanhour,Damanhour,31.036388,30.457638,full function
Al-Behera,Damanhour,Damanhour,31.037774,30.433125,full function
Al-Behera,Damanhour,Damanhour,31.052879,30.462731,full function
Al-Behera,Damanhour,Damanhour,31.03936,30.455253,withdraw
Al-Behera,Damanhour,Damanhour,31.03975,30.458095,withdraw
Al-Behera,Damanhour,Damanhour,31.044442,30.470853,withdraw
Al-Behera,Damanhour,Damanhour,31.03450281,30.47469798,withdraw
Al-Behera,Damanhour,Damanhour,31.03449464,30.47471262,withdraw
Al-Behera,Damanhour,Damanhour,31.04241948,30.46890924,full function
Al-Behera,Damanhour,Damanhour,31.036522,30.456495,withdraw
Al-Behera,Damanhour,Damanhour,31.04408,30.475274,withdraw
Al-Behera,Damanhour,Damanhour,31.041921,30.473102,withdraw
Al-Behera,Damanhour,Damanhour,31.040307,30.468207,withdraw
Al-Behera,Damanhour,19011 Pharmacy Damanhour,31.04438807,30.4667885,withdraw
Al-Behera,Damanhour,Albuhiera Azhar Area 2,31.05193166,30.46430279,full function
Al-Behera,Damanhour,Middle Damanhour Electricity Company,31.04444207,30.47085251,withdraw
Al-Behera,Damanhour,Damanhour train station,31.03428061,30.46823018,withdraw
Al-Behera,Damanhour,Carrefour - Damanhour,31.03732147,30.45559064,full function
Al-Behera,Damanhour,Sharnoub Community Development Association,31.013742,30.57017929,full function
Al-Behera,Damanhour,We Ciao Mall Albuhira,31.0463062,30.4652941,full function
Al-Behera,Damanhour,Damanhour State Cases Authority ,31.040307,30.468207,withdraw
Al-Behera,Damanhour,General Office of the Middle Delta Company for the production of electricity in Damanhour,31.03936,30.455253,withdraw
Al-Behera,Damanhour,General Office of Buhaira Governorate,31.03975,30.458095,withdraw
Al-Behera,Damanhour,Behira Azhar Area,31.051574,30.463915,cash dispenser only
Al-Behera,Damanhour,Albehira Agricultural Administration,31.026177,30.451221,cash dispenser only
Al-Behera,Damanhour,Albuhaira Youth and Sports Directorate,31.036522,30.456495,cash dispenser only
Al-Behera,Damanhour,The local unit of the Council and the city of Damanhur,31.032701,30.464771,cash dispenser only
Al-Behera,Damanhour,Alsorady Hypermarket - Damanhour,31.041921,30.473102,cash dispenser only
Al-Behera,Damanhour,Directorate of Roads and Transportation in Beheira,31.04408,30.475274,cash dispenser only
Al-Behera,Damanhour,Damanhour University - Faculty of Commerce,31.037774,30.433125,full function
Al-Behera,Damanhour,Ranin Damanhour,31.02842246,30.44735618,full function
Al-Behera,Damanhour,Damanhour University - Faculty of Pharmacy and Science,31.052879,30.462731,full function
Al-Behera,Damanhour,Damanhour University - Faculty of Arts,31.036388,30.457638,full function
Al-Behera,Damanhour,The local unit of the village of Aflaqa,31.06715304,30.47713406,withdraw and deposit
Al-Behera,Damanhour,Egypt Exchange Damanhour,31.032126,30.451576,full function
Al-Behera,Damanhour,Boys Damanhour Secondary Institute Al-Azhar,31.03146,30.459748,full function
Al-Behera,Edco,Edco,31.301812,30.301819,full function
Al-Behera,Edco,Edco Electrical Engineering -Rashid - Beheira Governorate,31.301812,30.301819,cash dispenser only
Al-Behera,El Dalangat,El Dalangat,30.829702,30.535141,withdraw
Al-Behera,El Dalangat,El Dalangat,30.768322,30.594444,withdraw
Al-Behera,El Dalangat,El Dalangat,30.827806,30.536877,withdraw
Al-Behera,El Dalangat,El Dalangat,30.82785,30.536831,withdraw
Al-Behera,El Dalangat,El Dalangat,30.833752,30.530286,withdraw
Al-Behera,El Dalangat,Etisalat -Franchiez Almostaqbal - Albostan,30.82974495,30.52961337,withdraw
Al-Behera,El Dalangat,The local unit Alwafaieah Village,30.76832208,30.59444399,withdraw
Al-Behera,El Dalangat,Delengat City Council,30.827806,30.536877,cash dispenser only
Al-Behera,El Dalangat,Aldelengat Health Administration,30.829702,30.535141,cash dispenser only
Al-Behera,El Dalangat,Delengat City Council 2,30.82785,30.536831,cash dispenser only
Al-Behera,El Dalangat,Dilangat Central Hospital,30.833752,30.530286,cash dispenser only
Al-Behera,El Dalangat,Tamwely Al-Dalengat,30.82955574,30.53589971,withdraw and deposit
Al-Behera,Etay Al Barroud,Etay Al Barroud,30.886466,30.662967,withdraw
Al-Behera,Etay Al Barroud,Etay Al Barroud,30.88483388,30.66364617,withdraw
Al-Behera,Etay Al Barroud,Etay Al Barroud,30.884864,30.665297,withdraw
Al-Behera,Etay Al Barroud,Etay Al Barroud,30.886553,30.667319,withdraw
Al-Behera,Etay Al Barroud,Etay Al Barroud,30.880486,30.653383,full function
Al-Behera,Etay Al Barroud,Itay Albaroud Court,30.88655,30.667319,withdraw
Al-Behera,Etay Al Barroud,Al Hoota Health Unit,30.86942495,30.70074488,full function
Al-Behera,Etay Al Barroud,Itay Albaroud  Educational Administration,30.886466,30.662967,cash dispenser only
Al-Behera,Etay Al Barroud,Agricultural Administration Itai El-Baroud - Beheira,30.88563219,30.65812817,full function
Al-Behera,Etay Al Barroud,Itay Albaroud Electrical Engineering,30.880486,30.653383,full function
Al-Behera,Etay Al Barroud,Tamwely Etay Al-Baroud,30.88808594,30.67314422,withdraw and deposit
Al-Behera,Housh Eissa,Housh Eissa,30.9135036,30.29365764,withdraw
Al-Behera,Housh Eissa,Housh Eissa,30.912765,30.295561,withdraw
Al-Behera,Housh Eissa,Housh Eissa,30.91770833,30.30043628,full function
Al-Behera,Housh Eissa,Housh Eissa,30.915766,30.297315,withdraw
Al-Behera,Housh Eissa,Alekhlas Mall,30.7009946,30.2682834,withdraw
Al-Behera,Housh Eissa,Housh Iesa City Council,30.915766,30.297315,cash dispenser only
Al-Behera,Housh Eissa,Laqana 0 Team Helmy Afifi Camp,30.912765,30.295561,cash dispenser only
Al-Behera,Housh Eissa,Tamwely Hosh Eissa,30.91038848,30.29732155,withdraw and deposit
Al-Behera,Kafr Al-Dawar,Kafr Al-Dawar,31.13386822,30.13512986,withdraw
Al-Behera,Kafr Al-Dawar,Kafr Al-Dawar,31.135432,30.129149,withdraw
Al-Behera,Kafr Al-Dawar,Kafr Al-Dawar,31.139199,30.121385,withdraw
Al-Behera,Kafr Al-Dawar,Kafr Al-Dawar,31.139143,30.12155,withdraw
Al-Behera,Kafr Al-Dawar,Kafr Al-Dawar,31.130591,30.122248,withdraw
Al-Behera,Kafr Al-Dawar,Alshamela Hospital Kafr Aldawar,31.130591,30.122248,withdraw
Al-Behera,Kafr Al-Dawar,Kafr El-Dawwar City Branch 2,31.04241948,30.46890924,withdraw
Al-Behera,Kafr Al-Dawar,Kafr Aldawar Central Hospital,31.139199,30.121385,cash dispenser only
Al-Behera,Kafr Al-Dawar,Itay Albaroud City Council,31.139199,30.121385,cash dispenser only
Al-Behera,Kafr Al-Dawar,Kafr Aldawar Central Hospital 2,31.139143,30.12155,cash dispenser only
Al-Behera,Kafr Al-Dawar,Kafr Aldawar City Council,31.135432,30.129149,cash dispenser only
Al-Behera,Kafr Al-Dawar, Nasser Agency North Tahrir,30.997523,30.136301,full function
Al-Behera,Koum Hamada,Koum Hamada,30.763683,30.704811,full function
Al-Behera,Koum Hamada,Koum Hamada,30.7637539,30.69974764,full function
Al-Behera,Koum Hamada,Koum Hamada,30.760111,30.694501,withdraw
Al-Behera,Koum Hamada,Koum Hamada,30.699037,30.668604,withdraw
Al-Behera,Koum Hamada,Saft Alinab Local Unit,30.81082688,30.68590817,withdraw
Al-Behera,Koum Hamada,Waqed Village Local Unit,30.69531566,30.73931943,withdraw
Al-Behera,Koum Hamada,Koum Hamada City Council,30.760111,30.694501,cash dispenser only
Al-Behera,Koum Hamada,Nubaria Power Station Khnaiza - Kom Hamada,30.699037,30.668604,cash dispenser only
Al-Behera,Koum Hamada,Express Ahmed Orabi St. Koum hamada,30.763683,30.704811,full function
Al-Behera,Koum Hamada,The local unit of the village of Al-Najila,30.73383215,30.77503088,withdraw and deposit
Al-Behera,Markaz Badr,Markaz Badr,30.571713,30.711668,withdraw
Al-Behera,Markaz Badr,Markaz Badr,30.57747,30.710336,withdraw
Al-Behera,Markaz Badr,Markaz Badr,30.663293,30.566847,withdraw
Al-Behera,Markaz Badr,Markaz Badr,30.57726731,30.71009132,withdraw
Al-Behera,Markaz Badr,badr Altahrir  Educational Administration,30.571713,30.711668,cash dispenser only
Al-Behera,Markaz Badr,Badr Altahrir Health Administration,30.57747,30.710336,cash dispenser only
Al-Behera,Markaz Badr,Alnagah Local unit,30.663293,30.566847,cash dispenser only
Al-Behera,Markaz Badr,Etsalat - Almostaqbal Franchiez -Albehera,30.5761452,30.7090382,cash dispenser only
Al-Behera,Rashid,Rashid,31.40631062,30.4238614,full function
Al-Behera,Rashid,Rashid,31.40487,30.423086,withdraw
Al-Behera,Rashid,Rashid,31.392898,30.414696,withdraw
Al-Behera,Rashid,Rashid,31.288168,30.513992,withdraw
Al-Behera,Rashid,Rashid Main Hospital,31.40949916,30.42373416,withdraw
Al-Behera,Rashid,Rashid Health Unit ,31.39517685,30.42186514,withdraw
Al-Behera,Rashid,Rashid City Council,31.40487,30.423086,cash dispenser only
Al-Behera,Rashid,Dr. Pasha Hospital,31.392898,30.414696,cash dispenser only
Al-Behera,Rashid,Edfina Azharian Institute,31.288168,30.513992,cash dispenser only
Al-Behera,Shabrakhiet,Shabrakhiet,31.024659,30.607641,withdraw
Al-Behera,Shabrakhiet,Shabrakhiet,31.03052168,30.71357679,full function
Al-Behera,Shabrakhiet,Shabrakhiet,31.027977,30.711581,withdraw
Al-Behera,Shabrakhiet,Shabrakhiet,31.027458,30.704211,withdraw
Al-Behera,Shabrakhiet,Shoubrakhit City Council,31.027977,30.711581,cash dispenser only
Al-Behera,Shabrakhiet,Laqana 0 Team Helmy Afifi Camp,31.024659,30.607641,cash dispenser only
Al-Behera,Shabrakhiet,Shabrakhit General Hospital,31.027458,30.704211,cash dispenser only
Al-Behera,Shabrakhiet,The local unit  of Mahalet Fernoy,30.98201643,30.6542905,full function
Al-Behera,Shabrakhiet,The local unit of the village of Laqana,31.02393382,30.60350721,full function
Al-Behera,Shabrakhiet,The local unit of mahalet Beshr,31.05305248,30.69924925,full function
Al-Behera,Shabrakhiet,Tanmiya Shabrakhit,31.02893672,30.71354872,withdraw and deposit
Al-Behera,Wady Elnatroon,Wady El- Natroun,30.39891243,30.36785316,full function
Al-Behera,Wady Elnatroon,Wady Elnatroon,30.395427,30.37151,withdraw
Al-Behera,Wady Elnatroon,Wady Alnatroun Hospital,30.39499563,30.37081886,full function
Al-Behera,Wady Elnatroon,Wadi Alnatrun City Council,30.395427,30.37151,withdraw
Al-Fayoum,Abshaway,Abshaway,29.370735,30.688374,withdraw
Al-Fayoum,Abshaway,Abshaway,29.36074053,30.68325785,full function
Al-Fayoum,Abshaway,Ibshaway Hospital,29.370735,30.688374,withdraw
Al-Fayoum,Abshaway,Abu Kasah Local Unit,29.392268,30.711708,full function
Al-Fayoum,Al Fayoum,Al Fayoum,29.30441208,30.85354564,full function
Al-Fayoum,Al Fayoum,Al Fayoum,29.319696,30.835641,withdraw
Al-Fayoum,Al Fayoum,Al Fayoum,29.308199,30.842229,withdraw
Al-Fayoum,Al Fayoum,Al Fayoum,29.30772267,30.84613982,withdraw
Al-Fayoum,Al Fayoum,Al Fayoum,29.31542035,30.85217852,withdraw
Al-Fayoum,Al Fayoum,Al Fayoum,29.321487,30.837896,withdraw
Al-Fayoum,Al Fayoum,Al Fayoum,29.322145,30.837087,withdraw
Al-Fayoum,Al Fayoum,Al Fayoum,29.308889,30.847499,withdraw
Al-Fayoum,Al Fayoum,Al Fayoum,29.304818,30.84385,withdraw
Al-Fayoum,Al Fayoum,Al Fayoum,29.319011,30.851452,withdraw
Al-Fayoum,Al Fayoum,Orange Tamia Sector,29.47427641,30.9549612,withdraw
Al-Fayoum,Al Fayoum,Fayoum State Council,29.30973607,30.84764079,full function
Al-Fayoum,Al Fayoum,Tanmiah Alfaioum,29.3029927,30.85296321,full function
Al-Fayoum,Al Fayoum,Tanmiah Allahoun,29.20959358,30.9713821,full function
Al-Fayoum,Al Fayoum,Tanmiah Sila,29.3524194,30.96981294,full function
Al-Fayoum,Al Fayoum,Fayoum train station,29.308889,30.847499,full function
Al-Fayoum,Al Fayoum,Fayoum Central 2 - Fayoum sector,29.308199,30.842229,full function
Al-Fayoum,Al Fayoum,Faculty of Arts Fayoum University ,29.322145,30.837087,full function
Al-Fayoum,Al Fayoum,Fayoum University,29.319696,30.835641,full function
Al-Fayoum,Al Fayoum,Fayoum Azhar region,29.319011,30.851452,full function
Al-Fayoum,Al Fayoum,Fayoum Azhar region,29.319011,30.851452,withdraw
Al-Fayoum,Al Fayoum,Fayoum Elementary Court,29.304818,30.84385,withdraw
Al-Fayoum,Al Fayoum,Etisalat Franchise Elkhabeer Fayoum 1,29.309145,30.85801,full function
Al-Fayoum,Al Fayoum,Al Nabawi General Hospital,29.302496,30.838588,full function
Al-Fayoum,Al Fayoum,Fayoum Mills,29.310744,30.85621,full function
Al-Fayoum,Atsa,Atsa,29.23696578,30.79019445,full function
Al-Fayoum,Atsa,Tanmiah Abo Gender,29.24124675,30.67229435,full function
Al-Fayoum,Atsa,Tanmiah Itsa,29.24143653,30.79518521,full function
Al-Fayoum,Atsa,Orange Atsa,29.237697,30.795299,full function
Al-Fayoum,Senouris,Senouris,29.40857519,30.86507307,full function
Al-Fayoum,Senouris,Sanouras Central Hospital,29.4087034,30.8587204,full function
Al-Fayoum,Senouris,local unit anchor,29.41719986,30.81736238,full function
Al-Fayoum,Senouris,Local unit Fidimin,29.38125621,30.77755288,full function
Al-Fayoum,Senouris,Naqalifa Local Unit,29.39694049,30.82468411,full function
Al-Fayoum,Senouris,Tanmiah Sanhour,29.40740388,30.77005311,full function
Al-Fayoum,Senouris,Tanmiah Sanouras,29.41540081,30.86429428,full function
Al-Gharbia,AL Mahala El Kobra,AL Mahala El Kobra,30.96840535,31.16653175,withdraw
Al-Gharbia,AL Mahala El Kobra,AL Mahala El Kobra,30.96841261,31.16653632,withdraw
Al-Gharbia,AL Mahala El Kobra,AL Mahala El Kobra,30.9847804,31.16051063,withdraw
Al-Gharbia,AL Mahala El Kobra,AL Mahala El Kobra,31.09226754,31.14370783,withdraw
Al-Gharbia,AL Mahala El Kobra,AL Mahala El Kobra,30.97440999,31.1700527,withdraw
Al-Gharbia,AL Mahala El Kobra,AL Mahala El Kobra,30.95876951,31.16819124,withdraw
Al-Gharbia,AL Mahala El Kobra,AL Mahala El Kobra,30.96861421,31.16753985,full function
Al-Gharbia,AL Mahala El Kobra,AL Mahala El Kobra,30.97382083,31.16779823,withdraw
Al-Gharbia,AL Mahala El Kobra,AL Mahala El Kobra,30.95132688,31.15007172,withdraw
Al-Gharbia,AL Mahala El Kobra,AL Mahala El Kobra,30.9765346,31.17537475,withdraw
Al-Gharbia,AL Mahala El Kobra,Misr Exchange Almahala,30.97074846,31.16754805,withdraw
Al-Gharbia,AL Mahala El Kobra,We Almahala Local unit,30.9743416,31.1687728,withdraw
Al-Gharbia,AL Mahala El Kobra,We Alshoun Sq. Almahalah,30.96638119,31.16466574,full function
Al-Gharbia,AL Mahala El Kobra,Baladiet Almahalah Club,30.98164511,31.17105489,full function
Al-Gharbia,AL Mahala El Kobra,Derb Hashem Youth Center,30.99968171,31.16443431,full function
Al-Gharbia,AL Mahala El Kobra,The local unit of the village of Mahalla Hassan,31.02731056,31.17532168,full function
Al-Gharbia,AL Mahala El Kobra,Zahran Market Almahala,30.980613,31.173253,full function
Al-Gharbia,AL Mahala El Kobra,The local unit  Demro Village,31.09226754,31.14370783,withdraw
Al-Gharbia,AL Mahala El Kobra,Almahalla Alkobra City Council,30.97382083,31.16779823,withdraw
Al-Gharbia,AL Mahala El Kobra,Almahala Alkobra Agricultural Administration,30.9847804,31.16051063,withdraw
Al-Gharbia,AL Mahala El Kobra,Mahalla Liver Hospital,30.95132688,31.15007172,withdraw
Al-Gharbia,AL Mahala El Kobra,Almahala Alkobra General Hospital,30.9765346,31.17537475,withdraw
Al-Gharbia,AL Mahala El Kobra,Almahala Thany District,30.95876951,31.16819124,withdraw
Al-Gharbia,AL Mahala El Kobra,Almahala Awel District,30.97440999,31.1700527,withdraw
Al-Gharbia,Basyoun,Basyoun,30.93906548,30.81398976,full function
Al-Gharbia,Basyoun,Basyoun,30.94059389,30.82137233,withdraw
Al-Gharbia,Basyoun,Basyoun,30.94038549,30.82041547,withdraw
Al-Gharbia,Basyoun,Tamwely Basioun,30.939667,30.805887,full function
Al-Gharbia,Basyoun,Almahatta Mosque (Basyoun),30.94038549,30.82041547,withdraw
Al-Gharbia,Basyoun,Basion Educational Administration,30.94059389,30.82137233,withdraw
Al-Gharbia,El Santa,El Santa,30.73088075,31.11671518,withdraw
Al-Gharbia,El Santa,El Santa,30.72743801,31.12104115,full function
Al-Gharbia,El Santa,Secondary school for girls in Manshah Al-Santa,30.73088075,31.11671518,withdraw
Al-Gharbia,Kafr El Zayat,Kafr El Zayat,30.82634766,30.81811673,withdraw
Al-Gharbia,Kafr El Zayat,Kafr El Zayat,30.82991578,30.8111978,withdraw
Al-Gharbia,Kafr El Zayat,Kafr El Zayat,30.82385544,30.81166771,withdraw
Al-Gharbia,Kafr El Zayat,Kafr El Zayat,30.82564688,30.81747651,withdraw
Al-Gharbia,Kafr El Zayat,Kafr El Zayat,30.82023673,30.81920027,withdraw
Al-Gharbia,Kafr El Zayat,kafr Alzaiat Health Administration,30.82634766,30.81811673,withdraw
Al-Gharbia,Kafr El Zayat,Kafr Alzaiat Company for Pesticides and Chemicals,30.82991578,30.8111978,withdraw
Al-Gharbia,Kafr El Zayat,Kafr Alzayat General Hospital,30.82023673,30.81920027,withdraw
Al-Gharbia,Kotoor,Kotoor,30.97070599,30.9569079,withdraw
Al-Gharbia,Kotoor,Kotoor,30.9669702,30.95712002,withdraw
Al-Gharbia,Kotoor,Kotoor,30.97712953,30.95726383,withdraw
Al-Gharbia,Kotoor,Kotoor,30.94499339,30.96142241,withdraw
Al-Gharbia,Kotoor,Beltag Local Unit,31.00002271,30.98920359,full function
Al-Gharbia,Kotoor,Zahra Girls Secondary Institute in Damat - Qutour Center,30.94499339,30.96142241,withdraw
Al-Gharbia,Kotoor,Qutour Central Hospital,30.97712953,30.95726383,withdraw
Al-Gharbia,Samanoud,Samanoud,30.96596881,31.24873192,withdraw
Al-Gharbia,Samanoud,Samanoud,30.95934299,31.24424078,full function
Al-Gharbia,Samanoud,Samanoud,30.88240156,31.23455724,withdraw
Al-Gharbia,Samanoud,Samanoud,30.96349337,31.24265613,withdraw
Al-Gharbia,Samanoud,Samanoud,30.84995542,31.23733932,withdraw
Al-Gharbia,Samanoud,Samanoud,30.96170513,31.24650627,withdraw
Al-Gharbia,Samanoud,Babousir local unit,30.88308183,31.23417071,withdraw
Al-Gharbia,Samanoud,Tamwely Samanoud,30.961457,31.244514,full function
Al-Gharbia,Samanoud,Benna Abosir Village - Samanoud gharbia,30.88240156,31.23455724,withdraw
Al-Gharbia,Samanoud,Meet Badr halawa youth center,30.84995542,31.23733932,withdraw
Al-Gharbia,Samanoud,Teachers Syndicate Club in Samannoud,30.96170513,31.24650627,withdraw
Al-Gharbia,Samanoud,Samanoud Health Administration,30.96596881,31.24873192,withdraw
Al-Gharbia,Samanoud,Alshahid Mohamed Mahmoud Khairy Albadrawy  School Samanoud,30.96349337,31.24265613,withdraw
Al-Gharbia,Tanta,Tanta,30.79382197,31.00192247,withdraw
Al-Gharbia,Tanta,Tanta,30.78983568,30.99066344,withdraw
Al-Gharbia,Tanta,Tanta,30.77941184,30.98681621,withdraw
Al-Gharbia,Tanta,Tanta,30.88198283,30.96524633,withdraw
Al-Gharbia,Tanta,Tanta,30.7961301,30.99893496,withdraw
Al-Gharbia,Tanta,Tanta,30.7957389,30.99877817,withdraw
Al-Gharbia,Tanta,Tanta,30.78998351,30.99128595,withdraw
Al-Gharbia,Tanta,Tanta,30.79605565,30.99741897,withdraw
Al-Gharbia,Tanta,Tanta,30.81259891,31.0050727,withdraw
Al-Gharbia,Tanta,Tanta,30.81243086,31.00521908,withdraw
Al-Gharbia,Tanta,Tanta,30.81261632,31.00496598,withdraw
Al-Gharbia,Tanta,Tanta,30.79896145,30.99753061,withdraw
Al-Gharbia,Tanta,Tanta,30.78020191,31.01075553,withdraw
Al-Gharbia,Tanta,Tanta,30.80322412,30.99626516,withdraw
Al-Gharbia,Tanta,Tanta,30.78761068,30.99974312,withdraw
Al-Gharbia,Tanta,Tanta,30.79276148,30.99065859,full function
Al-Gharbia,Tanta,Tanta,30.79266653,30.98911174,withdraw
Al-Gharbia,Tanta,Tanta,30.79787371,31.00133273,withdraw
Al-Gharbia,Tanta,Tanta,30.79225101,31.01074536,full function
Al-Gharbia,Tanta,Tanta,30.79397192,31.00686315,withdraw
Al-Gharbia,Tanta,Tanta,30.8011309,30.99219252,withdraw
Al-Gharbia,Tanta,Tanta,30.783461,30.9895746,withdraw
Al-Gharbia,Tanta,Tanta,30.78571856,30.97899967,withdraw
Al-Gharbia,Tanta,Tanta,30.78109064,30.99600392,withdraw
Al-Gharbia,Tanta,Tanta,30.7855282,30.97898777,withdraw
Al-Gharbia,Tanta,Tanta,30.80423864,31.02322083,full function
Al-Gharbia,Tanta,Tanta,30.78503698,30.99363048,withdraw
Al-Gharbia,Tanta, South Of Delta Electricity distribution Co.2,30.812431,31.005219,withdraw
Al-Gharbia,Tanta, South Of Delta Electricity distribution Co.3,30.812616,31.004966,withdraw
Al-Gharbia,Tanta,Misr Exchange Tanta,30.79322755,30.99561677,withdraw
Al-Gharbia,Tanta,Emaar Delta Mall,30.7968462,31.0020283,withdraw
Al-Gharbia,Tanta,Outlet Mall,30.79802088,31.00799245,full function
Al-Gharbia,Tanta,State Council Western Branch,30.79656463,30.99715466,full function
Al-Gharbia,Tanta,Hyper Casa,30.79273748,30.97869675,full function
Al-Gharbia,Tanta,Health Unit Fisha Selim,30.76841357,30.96798253,full function
Al-Gharbia,Tanta,Tanta train station,30.78243677,30.99414487,full function
Al-Gharbia,Tanta,The local unit of the village of Kafr Kila Al-Bab,30.69038305,31.14258493,full function
Al-Gharbia,Tanta,Tanta Judges Club,30.78503698,30.99363048,full function
Al-Gharbia,Tanta,The local unit Mahalet Menouf -Tanta Sector,30.88198283,30.96524633,withdraw
Al-Gharbia,Tanta,Tanta Electricity Company,30.79896145,30.99753061,withdraw
Al-Gharbia,Tanta,Tanta Alahmadi Alazhar Religious Institute,30.78109064,30.99600392,withdraw
Al-Gharbia,Tanta,"Azhari Institute for Girls, Tanta",30.78983568,30.99066344,withdraw
Al-Gharbia,Tanta,Orouba Mall - Carrefour Tanta,30.80423864,31.02322083,withdraw
Al-Gharbia,Tanta,Faculty of Specific Education Tanta,30.79397192,31.00686315,withdraw
Al-Gharbia,Tanta,Tanta University Administration 2,30.7957389,30.99877817,withdraw
Al-Gharbia,Tanta,West Tanta Educational Administration,30.78998351,30.99128595,withdraw
Al-Gharbia,Tanta,Tanta Azhar Area,30.77941184,30.98681621,withdraw
Al-Gharbia,Tanta,Tanta General Medical Center,30.79382197,31.00192247,withdraw
Al-Gharbia,Tanta,Directorate of Education Tanta,30.783461,30.9895746,withdraw
Al-Gharbia,Tanta,Tanta sales taxes,30.80322412,30.99626516,withdraw
Al-Gharbia,Tanta,Ahmed Maher Tanta,30.786634,30.998089,withdraw
Al-Gharbia,Tanta,Tanta University Administration,30.7961301,30.99893496,withdraw
Al-Gharbia,Tanta,Faculty of Science Tanta University,30.8011309,30.99219252,withdraw
Al-Gharbia,Tanta,The tasks of the armed forces in Tanta 2,30.7855282,30.97898777,withdraw
Al-Gharbia,Tanta,Armed Forces Missions Factory 1,30.78571856,30.97899967,withdraw
Al-Gharbia,Tanta,Middle and West Delta Mills Company,30.78020191,31.01075553,withdraw
